,tsne_0,tsne_1,sampledornot
2210,-26.736792,27.669695,Not sampled
2211,24.839132,52.887,Not sampled
2212,-26.043427,28.31146,Not sampled
2213,-26.75162,28.410517,Not sampled
2214,32.811825,-22.81403,Not sampled
2215,-37.38662,-9.172054,Not sampled
2216,-36.886326,-9.737756,Not sampled
2217,3.828434,54.587265,Not sampled
2218,-36.88557,-9.737748,Not sampled
2219,33.99834,-22.339376,Not sampled
2220,16.87763,-21.791988,Not sampled
2221,11.736828,-6.316226,Not sampled
2222,-36.88588,-9.7377825,Not sampled
2223,38.244743,-24.076965,sampled
2224,-28.799936,-17.814835,Not sampled
2225,40.441982,-10.140646,sampled
2226,8.011388,57.247757,Not sampled
2227,-28.367306,-13.610103,Not sampled
2228,-23.79463,38.765503,Not sampled
2229,9.680596,-6.439597,sampled
2230,33.998234,-22.339422,Not sampled
2231,-36.886326,-9.737756,Not sampled
2232,-36.563957,-9.971652,Not sampled
2233,-36.885876,-9.737743,Not sampled
2234,-37.33342,-10.181557,Not sampled
2235,3.8284268,54.58767,Not sampled
2236,-36.88584,-9.737733,Not sampled
2237,-36.902657,-10.104117,Not sampled
2238,33.99834,-22.339376,Not sampled
2239,16.877634,-21.791983,Not sampled
2240,-37.356697,-9.708731,Not sampled
2241,11.736828,-6.316226,Not sampled
2242,-36.88584,-9.737733,Not sampled
2243,38.245296,-24.077047,sampled
2244,-28.800198,-17.814682,Not sampled
2245,41.898785,-11.871376,sampled
2246,-36.886326,-9.737756,Not sampled
2247,8.011388,57.247757,Not sampled
2248,-28.367306,-13.610103,Not sampled
2249,-23.79463,38.765514,Not sampled
2250,9.680596,-6.439597,sampled
2251,-35.83952,-9.163183,Not sampled
2252,-36.863678,-9.74575,Not sampled
2253,33.99834,-22.339376,Not sampled
2254,-5.7453885,-2.0120072,Not sampled
2255,3.9425173,18.228071,Not sampled
2256,-7.2268853,2.872991,sampled
2257,46.79325,18.375887,sampled
2258,3.8284268,54.58767,Not sampled
2259,-6.479298,2.2810273,Not sampled
2260,4.974571,-76.72788,sampled
2261,7.0707173,51.749332,Not sampled
2262,-6.7895536,0.7856795,Not sampled
2263,2.8493834,44.333233,Not sampled
2264,-28.800198,-17.814682,Not sampled
2265,-8.867571,5.114538,sampled
2266,2.8518715,33.83047,Not sampled
2267,1.7715874,29.386133,sampled
2268,-5.326705,-3.1680863,Not sampled
2269,35.674427,42.21054,Not sampled
2270,20.706852,-8.361416,sampled
2271,-24.683851,10.97573,Not sampled
2272,23.09085,-12.380565,sampled
2273,20.54904,-7.5964346,sampled
2274,13.931637,-22.009264,Not sampled
2275,7.5521846,48.032455,Not sampled
2276,20.180029,-7.826648,sampled
2277,-65.532455,8.415997,Not sampled
2278,37.94902,-23.788979,sampled
2279,33.671154,-8.458327,Not sampled
2280,20.45869,-8.326312,sampled
2281,5.5513587,34.984673,Not sampled
2282,24.839132,52.887,Not sampled
2283,1.6583978,30.08571,sampled
2284,15.325535,-13.650493,Not sampled
2285,-6.080143,4.326045,sampled
2286,-24.683851,10.97573,Not sampled
2287,-21.469461,47.142982,sampled
2288,-10.138994,6.483179,sampled
2289,4.974571,-76.72788,sampled
2290,7.0699167,51.749958,Not sampled
2291,-6.848823,-1.2702576,Not sampled
2292,2.8493872,44.333828,Not sampled
2293,38.245808,-24.077303,sampled
2294,40.439323,-10.1370125,sampled
2295,-7.358389,-0.28346,Not sampled
2296,2.8518753,33.830456,Not sampled
2297,1.7715874,29.386133,sampled
2298,-7.442445,-3.6920173,Not sampled
2299,-24.683882,10.975729,Not sampled
2300,23.090845,-12.3805485,sampled
2301,3.8195498,54.58648,Not sampled
2302,20.419344,-8.282979,sampled
2303,13.931587,-22.009274,Not sampled
2304,33.97415,-22.330736,Not sampled
2305,16.883818,-21.744726,Not sampled
2306,7.5522714,48.032776,Not sampled
2307,11.945505,-6.3645844,Not sampled
2308,20.006773,-7.945942,sampled
2309,-65.532326,8.4160185,Not sampled
2310,37.350845,-27.578209,sampled
2311,-28.788313,-17.815845,Not sampled
2312,33.67111,-8.458249,Not sampled
2313,19.895782,-7.7889237,sampled
2314,8.020203,57.253002,Not sampled
2315,5.5524077,34.984417,Not sampled
2316,-28.369366,-13.615208,Not sampled
2317,-23.841753,38.683937,Not sampled
2318,9.814775,-6.4926853,Not sampled
2319,24.839132,52.887,Not sampled
2320,12.986163,32.39453,sampled
2321,15.325535,-13.650493,Not sampled
2322,33.973827,-22.332659,Not sampled
2323,-26.387682,29.50717,Not sampled
2324,-28.638714,27.045376,Not sampled
2325,-26.75576,28.40567,Not sampled
2326,-65.532455,8.415997,Not sampled
2327,24.839132,52.887,Not sampled
2328,-26.751562,28.410553,Not sampled
2329,-6.3638344,-3.0094588,Not sampled
2330,-3.736075,-35.64462,sampled
2331,7.0703316,51.750412,Not sampled
2332,-7.1386843,-2.2346067,Not sampled
2333,2.8493872,44.333828,Not sampled
2334,38.24531,-24.077105,sampled
2335,41.60742,-11.62305,sampled
2336,-2.396004,-1.700787,Not sampled
2337,2.851876,33.830784,Not sampled
2338,1.7712992,29.384787,sampled
2339,-6.222714,-4.3741717,Not sampled
2340,4.7646875,29.636246,Not sampled
2341,0.13278443,-19.36791,Not sampled
2342,4.524639,-75.77297,sampled
2343,-21.466969,47.144096,sampled
2344,4.7646875,29.636246,Not sampled
2345,-65.56641,8.726652,Not sampled
2346,-4.88231,-35.878677,sampled
2347,-0.00011369563,29.22452,sampled
2348,-6.1424146,1.6357108,Not sampled
2349,-4.9745827,-35.88659,sampled
2350,3.143211,33.22908,Not sampled
2351,2.851876,33.830784,Not sampled
2352,4.973425,-76.73959,sampled
2353,-24.951271,45.53036,sampled
2354,25.022892,52.51171,Not sampled
2355,4.7646885,29.63633,Not sampled
2356,-1.0733011,-17.989859,Not sampled
2357,13.931676,-22.0092,Not sampled
2358,33.97377,-22.33226,Not sampled
2359,16.883844,-21.74484,Not sampled
2360,7.552194,48.032352,Not sampled
2361,11.946449,-6.365034,Not sampled
2362,19.99893,-7.9649534,sampled
2363,-65.532326,8.4160185,Not sampled
2364,37.351315,-27.577871,sampled
2365,-28.788391,-17.815725,Not sampled
2366,33.67112,-8.458002,Not sampled
2367,20.200422,-8.181532,sampled
2368,8.020203,57.253056,Not sampled
2369,5.5524077,34.984417,Not sampled
2370,-28.372883,-13.611804,Not sampled
2371,-23.841927,38.68381,Not sampled
2372,9.814775,-6.49267,Not sampled
2373,24.839132,52.887,Not sampled
2374,12.986248,32.394512,sampled
2375,15.325535,-13.650493,Not sampled
2376,33.97373,-22.332249,Not sampled
2377,7.070911,51.745872,Not sampled
2378,-8.684076,6.0520797,sampled
2379,2.8493872,44.333828,Not sampled
2380,38.24512,-24.076921,sampled
2381,41.845207,-11.846485,sampled
2382,-6.461675,3.7307053,sampled
2383,2.851876,33.830784,Not sampled
2384,1.7712992,29.385225,sampled
2385,-6.7116194,4.578834,sampled
2386,5.1895103,-76.28459,sampled
2387,46.792282,18.374746,sampled
2388,4.7646875,29.636246,Not sampled
2389,-6.3439703,3.0658166,sampled
2390,-0.00011349964,29.224516,sampled
2391,-0.5541813,-1.5147334,sampled
2392,7.071,51.74553,Not sampled
2393,2.8518753,33.830456,Not sampled
2394,5.1895103,-76.28459,sampled
2395,-19.38356,43.367268,sampled
2396,-2.2339454,-0.79370207,sampled
2397,5.4713817,29.442057,Not sampled
2398,-19.801239,43.80457,sampled
2399,4.7646875,29.636246,Not sampled
2400,-5.1152005,-35.91739,sampled
2401,-0.00011369563,29.22452,sampled
2402,-4.8367066,5.904393,sampled
2403,7.41225,48.132362,Not sampled
2404,2.851876,33.830784,Not sampled
2405,-5.1134863,-35.91698,sampled
2406,-24.9752,45.55059,sampled
2407,4.7646875,29.636246,Not sampled
2408,-1.0733111,-17.989693,Not sampled
2409,11.73683,-6.316213,Not sampled
2410,-3.3433993,-1.638504,Not sampled
2411,2.8493872,44.333828,Not sampled
2412,-5.741156,0.88944083,Not sampled
2413,2.8518753,33.830456,Not sampled
2414,-23.79463,38.765503,Not sampled
2415,1.7712995,29.38399,sampled
2416,-3.8188715,-0.74197,Not sampled
2417,4.7646875,29.636246,Not sampled
2418,-3.0390818,-0.7159144,Not sampled
2419,-0.00011349964,29.224516,sampled
2420,-5.1176934,0.25242898,Not sampled
2421,7.071097,51.745068,Not sampled
2422,2.851876,33.830784,Not sampled
2423,-3.7665443,-35.875618,sampled
2424,-19.524208,43.122875,sampled
2425,4.764688,29.63628,Not sampled
2426,-1.0723087,-17.9581,Not sampled
2427,2.8493817,44.33325,Not sampled
2428,-65.53219,8.41602,Not sampled
2429,38.244984,-24.076807,sampled
2430,-28.798542,-17.81472,Not sampled
2431,41.347187,-11.397596,sampled
2432,-1.4344305,-1.7630748,sampled
2433,8.011388,57.247757,Not sampled
2434,2.8518715,33.83047,Not sampled
2435,-28.367304,-13.610209,Not sampled
2436,-23.794607,38.76548,Not sampled
2437,9.680596,-6.439597,sampled
2438,24.838928,52.88706,Not sampled
2439,1.7712995,29.38399,sampled
2440,-4.9746037,-35.886593,sampled
2441,33.998344,-22.339304,Not sampled
2442,-1.9858986,-2.5825632,Not sampled
2443,-28.367304,-13.610209,Not sampled
2444,-33.182426,-15.296464,sampled
2445,-29.172125,1.0636821,sampled
2446,-26.755745,28.40566,Not sampled
2447,24.839132,52.887,Not sampled
2448,-26.75162,28.41052,Not sampled
2449,-0.00011392869,29.223867,sampled
2450,-3.0273821,-2.659383,Not sampled
2451,4.764688,29.63628,Not sampled
2452,7.071097,51.745068,Not sampled
2453,2.851876,33.830784,Not sampled
2454,5.2192764,-75.89668,sampled
2455,-19.28257,43.61303,sampled
2456,4.764688,29.63628,Not sampled
2457,5.02726,29.632744,Not sampled
2458,-1.0723052,-17.957981,Not sampled
2459,41.845245,-11.846506,sampled
2460,8.011384,57.24686,Not sampled
2461,-28.367233,-13.610206,Not sampled
2462,-23.79463,38.765503,Not sampled
2463,9.680596,-6.439597,sampled
2464,-35.839455,-9.163755,Not sampled
2465,33.998238,-22.339405,Not sampled
2466,4.764688,29.63628,Not sampled
2467,7.3482924,48.1401,Not sampled
2468,2.851876,33.830784,Not sampled
2469,-17.336214,44.0636,sampled
2470,-24.972912,45.52924,sampled
2471,4.764688,29.63628,Not sampled
2472,5.02726,29.632744,Not sampled
2473,0.13029596,-19.381401,Not sampled
2474,2.851876,33.830784,Not sampled
2475,24.885551,52.84901,Not sampled
2476,1.7712992,29.38478,sampled
2477,-29.159283,1.0416299,sampled
2478,2.851876,33.830784,Not sampled
2479,5.2081413,-75.90248,sampled
2480,-19.27833,43.897102,sampled
2481,4.764688,29.636276,Not sampled
2482,-1.0723052,-17.957981,Not sampled
2483,-33.180832,-15.295461,sampled
2484,-29.159353,1.0418271,sampled
2485,-23.794607,38.76548,Not sampled
2486,9.680596,-6.439597,sampled
2487,-35.839375,-9.163766,Not sampled
2488,33.997913,-22.339083,Not sampled
2489,-20.017439,43.859097,sampled
2490,4.7646885,29.63633,Not sampled
2491,-1.072322,-17.957914,Not sampled
2492,4.7646885,29.63633,Not sampled
2493,-1.0723076,-17.957922,Not sampled
2494,-26.751617,28.410524,Not sampled
2495,-29.159395,1.0417824,sampled
2496,-9.307433,-1.7203965,Not sampled
2497,-43.41282,17.29744,sampled
2498,-7.5478687,-6.048505,Not sampled
2499,7.0703926,51.75052,Not sampled
2500,-45.268215,43.228973,Not sampled
2501,20.93093,-44.998432,sampled
2502,4.438672,58.18164,Not sampled
2503,-19.353579,43.430984,sampled
2504,-8.324183,-2.5592759,Not sampled
2505,2.6789734,59.382576,Not sampled
2506,68.627335,0.6446776,sampled
2507,4.4387,58.180878,Not sampled
2508,13.34257,50.784096,Not sampled
2509,2.1501017,50.849636,Not sampled
2510,21.312828,55.300518,sampled
2511,-44.20305,17.720776,sampled
2512,-7.547834,-6.0485044,Not sampled
2513,7.0705495,51.750687,Not sampled
2514,-45.313396,43.21279,Not sampled
2515,20.731934,-44.808872,sampled
2516,4.4364967,58.173527,Not sampled
2517,-19.956017,43.70959,sampled
2518,-10.244291,-0.8047245,Not sampled
2519,2.6789734,59.382576,Not sampled
2520,68.50911,-0.09079394,sampled
2521,4.4364963,58.173447,Not sampled
2522,13.342619,50.78405,Not sampled
2523,2.1501017,50.849636,Not sampled
2524,21.56451,56.197044,sampled
2525,-7.5478687,-6.048505,Not sampled
2526,7.0703354,51.750614,Not sampled
2527,-45.268215,43.228973,Not sampled
2528,20.707876,-44.61789,sampled
2529,4.4363422,58.17393,Not sampled
2530,-19.956017,43.70959,sampled
2531,-8.752088,-0.4052723,Not sampled
2532,4.4364424,58.174213,Not sampled
2533,68.50911,-0.09079392,sampled
2534,4.4363503,58.173565,Not sampled
2535,13.342617,50.78397,Not sampled
2536,2.1501017,50.849636,Not sampled
2537,21.24038,56.44536,sampled
2538,-3.6675339,-4.8435698,Not sampled
2539,-45.344124,43.190445,Not sampled
2540,20.801035,-45.091064,sampled
2541,-3.4609983,-5.6160917,Not sampled
2542,-19.27833,43.897102,sampled
2543,-4.932832,-4.3199315,Not sampled
2544,-45.82891,21.989708,sampled
2545,68.627335,0.6446776,sampled
2546,4.436346,58.173546,Not sampled
2547,34.327934,6.112795,Not sampled
2548,-11.265746,33.97545,sampled
2549,21.312828,55.300518,sampled
2550,-45.50748,42.39725,Not sampled
2551,21.052156,-45.660965,sampled
2552,-3.3533368,-5.8846354,Not sampled
2553,-19.27833,43.897102,sampled
2554,-4.0794067,-3.631109,Not sampled
2555,-45.81257,21.880001,sampled
2556,68.13029,0.44958737,sampled
2557,4.436346,58.173546,Not sampled
2558,34.373287,5.847909,Not sampled
2559,-11.295511,34.08936,sampled
2560,21.312828,55.300518,sampled
2561,20.319553,-45.21212,sampled
2562,4.436246,58.17326,Not sampled
2563,-19.393244,44.344116,sampled
2564,-3.0664062,-3.8102298,Not sampled
2565,2.6789734,59.382576,Not sampled
2566,68.13029,0.44958737,sampled
2567,4.4363933,58.17286,Not sampled
2568,13.342601,50.784218,Not sampled
2569,2.1501017,50.849636,Not sampled
2570,21.312828,55.300518,sampled
2571,4.4349346,58.182877,Not sampled
2572,-19.393887,44.336334,sampled
2573,-5.7270293,-0.7867987,Not sampled
2574,2.6789598,59.382015,Not sampled
2575,68.13029,0.44958737,sampled
2576,4.434962,58.18291,Not sampled
2577,13.342619,50.78405,Not sampled
2578,2.1501017,50.849636,Not sampled
2579,21.312828,55.300518,sampled
2580,-19.393887,44.336334,sampled
2581,-5.7270293,-0.7867987,Not sampled
2582,-44.105755,18.311434,sampled
2583,68.83623,-0.046553172,sampled
2584,4.4324265,58.17579,Not sampled
2585,40.038044,-10.5982065,sampled
2586,41.84201,-12.647176,sampled
2587,21.312828,55.300518,sampled
2588,-7.999531,-1.1714219,Not sampled
2589,2.6789598,59.382015,Not sampled
2590,68.64942,0.38161203,sampled
2591,4.438462,58.180668,Not sampled
2592,13.342619,50.78405,Not sampled
2593,2.1501017,50.849636,Not sampled
2594,21.24038,56.44536,sampled
2595,2.6789656,59.38274,Not sampled
2596,68.13029,0.44958737,sampled
2597,4.4385266,58.180714,Not sampled
2598,13.342619,50.78405,Not sampled
2599,2.1501017,50.849636,Not sampled
2600,21.24038,56.44536,sampled
2601,68.83623,-0.046553172,sampled
2602,4.4347887,58.183846,Not sampled
2603,41.145725,-11.153906,sampled
2604,41.424362,-12.165372,sampled
2605,21.24038,56.44536,sampled
2606,4.4385514,58.18136,Not sampled
2607,13.342619,50.78405,Not sampled
2608,2.1500623,50.84788,Not sampled
2609,21.24038,56.44536,sampled
2610,13.342619,50.78405,Not sampled
2611,2.1500623,50.84788,Not sampled
2612,31.0329,12.16532,sampled
2613,41.151615,-11.146983,sampled
2614,21.24038,56.44536,sampled
2615,21.56451,56.197044,sampled
2616,-35.731197,-38.78646,Not sampled
2617,-53.71444,-30.786127,Not sampled
2618,-38.62383,-20.816109,Not sampled
2619,-34.029247,-15.613554,sampled
2620,-52.22377,-30.632875,Not sampled
2621,20.38148,-8.290499,sampled
2622,-35.011654,-39.26651,Not sampled
2623,-37.33382,-42.36511,Not sampled
2624,-34.711452,-39.186806,Not sampled
2625,-35.087074,-39.276146,Not sampled
2626,-35.181393,-40.377705,Not sampled
2627,-36.78551,-43.140972,Not sampled
2628,-34.158432,-38.748085,Not sampled
2629,-35.686752,-38.655357,Not sampled
2630,-33.179703,-15.298581,sampled
2631,-34.398697,-38.891903,Not sampled
2632,-35.133522,-40.563057,Not sampled
2633,-37.42638,-42.446423,Not sampled
2634,-37.1476,-42.137257,Not sampled
2635,-52.461266,-33.037598,Not sampled
2636,-34.40801,-38.89794,Not sampled
2637,-33.17914,-15.298558,sampled
2638,-33.126945,-15.934539,sampled
2639,-33.17854,-15.298793,sampled
2640,-31.993996,-47.833885,Not sampled
2641,-47.99775,-43.339428,Not sampled
2642,-39.48753,-45.691833,Not sampled
2643,-1.929148,-4.7128105,Not sampled
2644,-53.64958,-30.884277,Not sampled
2645,-34.45754,-14.087576,sampled
2646,20.603212,-45.76433,sampled
2647,-48.014038,-38.14679,Not sampled
2648,-5.259907,-5.5712585,Not sampled
2649,-31.662477,-15.578972,sampled
2650,-34.45847,-14.087225,sampled
2651,-34.923237,-16.24084,sampled
2652,-31.662802,-15.577891,sampled
2653,-53.377724,-36.341858,Not sampled
2654,-46.668823,-26.120111,Not sampled
2655,-5.994763,-35.20899,sampled
2656,-67.056725,-1.6021264,sampled
2657,-68.903915,-10.52611,Not sampled
2658,-26.32514,-28.874737,Not sampled
2659,-39.487656,-45.692154,Not sampled
2660,13.845354,-36.267414,Not sampled
2661,-28.229912,-23.630539,sampled
2662,-36.579422,-32.56516,Not sampled
2663,-39.056484,-21.216599,Not sampled
2664,-33.18187,-15.296753,sampled
2665,-35.087692,-47.10226,Not sampled
2666,37.992805,-28.868792,sampled
2667,-26.10769,-28.102201,Not sampled
2668,-54.17805,-39.264973,Not sampled
2669,-32.768787,-14.561552,sampled
2670,-40.587673,-38.85851,Not sampled
2671,-47.897655,-42.32689,Not sampled
2672,-38.17122,-49.428753,Not sampled
2673,-46.458977,-30.238058,Not sampled
2674,-53.37743,-36.337193,Not sampled
2675,-44.917686,-20.313736,Not sampled
2676,-40.684322,-29.403927,Not sampled
2677,-48.001568,-38.3607,Not sampled
2678,-43.36072,-36.12636,Not sampled
2679,-43.512867,-26.977755,Not sampled
2680,27.003263,41.793423,Not sampled
2681,20.340895,-45.461025,sampled
2682,-41.51804,-22.07146,Not sampled
2683,-53.376755,-36.337532,Not sampled
2684,-10.428574,-60.977493,sampled
2685,-74.675285,-8.542319,sampled
2686,-68.946945,-10.603698,Not sampled
2687,-27.53605,-28.496496,Not sampled
2688,-35.394966,-50.60612,Not sampled
2689,13.879637,-36.30936,Not sampled
2690,-28.839802,-24.795265,sampled
2691,-36.528133,-32.5635,Not sampled
2692,-40.859035,-20.818188,Not sampled
2693,20.348148,-45.566456,sampled
2694,-35.11055,-47.048775,Not sampled
2695,36.79374,-30.15012,sampled
2696,-27.501171,-28.351192,Not sampled
2697,-49.932816,-38.127098,Not sampled
2698,-9.333377,-61.231068,sampled
2699,-39.40433,-37.226845,Not sampled
2700,-46.338577,-25.756054,Not sampled
2701,-44.503975,-24.449074,Not sampled
2702,-48.02277,-38.240246,Not sampled
2703,-47.148205,-21.957552,Not sampled
2704,-44.52933,-29.763466,Not sampled
2705,-47.86871,-38.54821,Not sampled
2706,-43.989876,-27.697624,Not sampled
2707,20.058327,-45.207207,sampled
2708,-40.900772,-22.281454,Not sampled
2709,-53.378468,-36.340855,Not sampled
2710,-9.333377,-61.231068,sampled
2711,-74.672165,-8.542255,sampled
2712,-68.94594,-10.603707,Not sampled
2713,-27.53605,-28.496496,Not sampled
2714,-35.396664,-50.60786,Not sampled
2715,15.682343,20.89768,Not sampled
2716,-28.840103,-24.794987,sampled
2717,-36.527508,-32.563766,Not sampled
2718,-39.35288,-21.615734,Not sampled
2719,20.560223,-44.94227,sampled
2720,-35.11038,-47.04854,Not sampled
2721,36.79355,-30.150064,sampled
2722,-27.502426,-28.351198,Not sampled
2723,-54.178604,-39.265778,Not sampled
2724,-11.32078,-62.240334,sampled
2725,-42.342358,-35.58851,Not sampled
2726,-39.783756,-24.451796,Not sampled
2727,-44.50427,-24.449091,Not sampled
2728,-53.37843,-36.34151,Not sampled
2729,-47.150272,-21.95759,Not sampled
2730,-44.52933,-29.763466,Not sampled
2731,-47.954456,-38.007626,Not sampled
2732,-40.226044,-27.487984,Not sampled
2733,-41.517017,-22.071684,Not sampled
2734,-53.377377,-36.337837,Not sampled
2735,-4.891178,-35.248013,sampled
2736,-66.96291,-2.29465,sampled
2737,-68.90428,-10.525944,Not sampled
2738,-26.32514,-28.874737,Not sampled
2739,-39.487656,-45.692154,Not sampled
2740,15.693241,20.957352,Not sampled
2741,-28.22408,-23.642534,sampled
2742,-36.57936,-32.56487,Not sampled
2743,-40.856987,-20.818176,Not sampled
2744,-1.9999721,-3.5573006,Not sampled
2745,-35.08697,-47.102028,Not sampled
2746,37.99163,-28.869658,sampled
2747,-26.107708,-28.102184,Not sampled
2748,-54.178444,-39.264645,Not sampled
2749,-6.040448,-35.264317,sampled
2750,-42.341892,-35.588577,Not sampled
2751,-46.339417,-25.756392,Not sampled
2752,-41.88302,-24.14747,Not sampled
2753,-53.378468,-36.340855,Not sampled
2754,-45.104538,-20.669794,Not sampled
2755,-47.738632,-38.61354,Not sampled
2756,-40.22644,-27.487638,Not sampled
2757,-48.818466,-37.20727,Not sampled
2758,-37.383778,-42.417175,Not sampled
2759,-34.795166,-39.1599,Not sampled
2760,-34.158657,-38.748253,Not sampled
2761,3.9425192,18.228207,Not sampled
2762,-35.088337,-39.276062,Not sampled
2763,-37.426685,-42.44613,Not sampled
2764,-52.423523,-33.164948,Not sampled
2765,-35.01074,-39.266792,Not sampled
2766,0.70259196,-4.166635,Not sampled
2767,19.703299,-7.6761594,sampled
2768,-0.9039222,-2.6737947,Not sampled
2769,-47.95924,-38.450005,Not sampled
2770,-43.900097,18.166777,sampled
2771,-47.05475,-53.2766,Not sampled
2772,-47.74761,-38.62125,Not sampled
2773,20.588474,-45.752857,sampled
2774,-39.786804,-24.447502,Not sampled
2775,-10.079151,-61.658665,sampled
2776,-74.671585,-8.542309,sampled
2777,-68.946945,-10.603698,Not sampled
2778,20.608871,-45.790863,sampled
2779,-39.47029,-45.775776,Not sampled
2780,13.879637,-36.309353,Not sampled
2781,-28.839142,-24.795082,sampled
2782,-36.527172,-32.563564,Not sampled
2783,-39.0554,-21.217218,Not sampled
2784,-31.66229,-15.578736,sampled
2785,-35.114887,-47.04713,Not sampled
2786,36.793854,-30.149765,sampled
2787,-27.502426,-28.351198,Not sampled
2788,-53.392998,5.9039154,sampled
2789,-31.615875,-15.386427,sampled
2790,-31.993805,-47.834167,Not sampled
2791,-47.998577,-43.33918,Not sampled
2792,-35.03647,-50.395832,Not sampled
2793,-44.50427,-24.449091,Not sampled
2794,-44.230247,18.365902,sampled
2795,-46.72373,-21.737751,Not sampled
2796,-40.227596,-27.485573,Not sampled
2797,1.0824854,-2.9741406,Not sampled
2798,-39.40383,-37.227417,Not sampled
2799,-43.51236,-26.978743,Not sampled
2800,-37.35209,-42.424873,Not sampled
2801,-36.692398,-43.365105,Not sampled
2802,-37.25109,-41.57809,Not sampled
2803,-34.92325,-16.240839,sampled
2804,-36.403187,-43.673325,Not sampled
2805,-52.462112,-33.036938,Not sampled
2806,-33.18163,-15.29661,sampled
2807,-33.181034,-15.296927,sampled
2808,-32.76946,-14.561757,sampled
2809,-40.277084,-38.629093,Not sampled
2810,-47.99825,-43.339348,Not sampled
2811,-39.48802,-45.690372,Not sampled
2812,-6.0885563,-35.334755,sampled
2813,-53.64836,-30.884216,Not sampled
2814,-34.458385,-14.088462,sampled
2815,20.608227,-45.016598,sampled
2816,-47.995983,-38.398266,Not sampled
2817,-0.028661156,-3.3104694,Not sampled
2818,-31.663149,-15.578508,sampled
2819,-5.6657925,-35.534866,sampled
2820,12.997096,33.254143,sampled
2821,10.622465,36.221333,sampled
2822,44.02259,11.322686,Not sampled
2823,-5.508536,-8.247674,Not sampled
2824,12.269922,35.531227,sampled
2825,-2.9436944,-11.225279,Not sampled
2826,-40.962353,-20.80048,Not sampled
2827,12.997096,33.254143,sampled
2828,-6.989914,-10.078055,Not sampled
2829,-5.5212297,-36.00271,sampled
2830,10.732539,35.81777,sampled
2831,-31.838717,19.335024,Not sampled
2832,24.578863,-4.8028073,sampled
2833,-39.30258,-37.012524,Not sampled
2834,-39.83883,-24.38776,Not sampled
2835,-44.643616,-24.797396,Not sampled
2836,-31.264791,18.63752,Not sampled
2837,-44.883736,-21.02692,Not sampled
2838,-43.067516,-28.490053,Not sampled
2839,-31.061981,18.23626,Not sampled
2840,-44.52089,-27.086994,Not sampled
2841,12.997096,33.254143,sampled
2842,10.622465,36.221333,sampled
2843,44.02259,11.322686,Not sampled
2844,-5.508536,-8.247674,Not sampled
2845,12.270588,35.531223,sampled
2846,-2.9435337,-11.225029,Not sampled
2847,-39.384823,-21.539974,Not sampled
2848,12.997046,33.254303,sampled
2849,-6.989812,-10.078046,Not sampled
2850,-4.402987,-35.858444,sampled
2851,10.732539,35.81777,sampled
2852,-31.838717,19.335024,Not sampled
2853,24.578863,-4.8028073,sampled
2854,-41.99525,-34.85002,Not sampled
2855,-45.93668,-25.698154,Not sampled
2856,-44.64354,-24.797413,Not sampled
2857,-31.265274,18.63756,Not sampled
2858,-44.88378,-21.026941,Not sampled
2859,-39.164978,-27.903955,Not sampled
2860,-31.062424,18.236046,Not sampled
2861,-44.520668,-27.08704,Not sampled
2862,10.622465,36.221333,sampled
2863,44.02259,11.322686,Not sampled
2864,-5.5085325,-8.247675,Not sampled
2865,12.27089,35.532528,sampled
2866,-2.9436944,-11.225279,Not sampled
2867,-40.962025,-20.801065,Not sampled
2868,12.997045,33.25387,sampled
2869,-6.98993,-10.078058,Not sampled
2870,-5.5267363,-36.005367,sampled
2871,10.732536,35.81779,sampled
2872,-31.838717,19.335024,Not sampled
2873,24.578863,-4.8028073,sampled
2874,-41.994747,-34.850258,Not sampled
2875,-45.93673,-25.698204,Not sampled
2876,-44.64354,-24.797413,Not sampled
2877,-31.265392,18.637543,Not sampled
2878,-47.011063,-22.14781,Not sampled
2879,-39.16482,-27.903528,Not sampled
2880,-31.061981,18.23626,Not sampled
2881,-44.520668,-27.08704,Not sampled
2882,-39.488106,-45.69049,Not sampled
2883,15.693255,20.957178,Not sampled
2884,-28.234657,-23.627018,sampled
2885,-36.58153,-32.566044,Not sampled
2886,-39.054867,-21.21796,Not sampled
2887,-33.18234,-15.296601,sampled
2888,-35.08789,-47.10242,Not sampled
2889,37.992794,-28.8686,sampled
2890,-26.107708,-28.102184,Not sampled
2891,-53.391567,5.906266,sampled
2892,-32.768692,-14.561525,sampled
2893,-31.993881,-47.834194,Not sampled
2894,-47.998314,-43.339394,Not sampled
2895,-35.036793,-50.395294,Not sampled
2896,-41.881115,-24.148773,Not sampled
2897,-44.264126,18.351007,sampled
2898,-46.723923,-21.737787,Not sampled
2899,-40.224934,-27.48968,Not sampled
2900,0.1596084,-2.3273394,Not sampled
2901,-39.40353,-37.22829,Not sampled
2902,-43.511547,-26.978472,Not sampled
2903,15.693226,20.957743,Not sampled
2904,-28.236897,-23.632193,sampled
2905,-36.58306,-32.567078,Not sampled
2906,-39.054558,-21.218552,Not sampled
2907,-33.18248,-15.296604,sampled
2908,-35.087547,-47.102303,Not sampled
2909,37.99325,-28.869183,sampled
2910,-26.107708,-28.102184,Not sampled
2911,-54.178337,-39.264774,Not sampled
2912,-32.7698,-14.561711,sampled
2913,-44.32714,-37.29234,Not sampled
2914,-47.897316,-42.32673,Not sampled
